"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/platform-administration/upgrade-management/um-clone-explore.md","Explore Cloning in Upgrade Console","1","1","24","209","1","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-cloning-tool.md","Cloning tool in Upgrade Console","1","1","46","245","9","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-complete-summary.md","Upgrade Summary Report","1","7","167","1024","5","9","0","0","0","2","4"
"markdown/platform-administration/upgrade-management/um-configure.md","Configuring Upgrade Console","1","3","51","291","3","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-create-skipped-record-rule.md","Create a skipped record rule","1","4","120","410","3","0","0","0","1","1","3"
"markdown/platform-administration/upgrade-management/um-execute-skipped-record-rule.md","Execute a skipped record rule","1","5","88","448","2","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-explore-history-log.md","Explore upgrade history log","1","4","57","355","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-explore.md","Exploring Upgrade Console","1","4","96","404","9","0","0","0","2","2","3"
"markdown/platform-administration/upgrade-management/um-factors-duration.md","Factors affecting upgrade duration","1","1","34","288","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-guided-tour-implement-prod.md","Access guided upgrade on a production instance","1","3","117","387","5","0","0","0","0","2","3"
"markdown/platform-administration/upgrade-management/um-guided-tour-implement.md","Access guided upgrade on a non-production instance","1","3","117","382","5","0","0","0","0","2","3"
"markdown/platform-administration/upgrade-management/um-guided-tour.md","Guided upgrade","1","1","24","150","2","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-history-task-form.md","Upgrade History Task form","1","1","202","506","1","1","0","0","0","2","4"
"markdown/platform-administration/upgrade-management/um-implement-instance-upgrade-prod.md","Implement instance upgrade activities on a prod instance","1","3","53","441","1","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-implement-instance-upgrade.md","Implement instance upgrade activities on a sub-prod instance","1","3","62","468","3","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-import-history.md","View import history","1","3","37","162","2","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-installing-upgrade-plan.md","Installing your Upgrade Plan","1","3","67","293","5","2","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-label-vtb.md","Update default labels in VTB view","1","4","64","461","2","1","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-landing-page.md","Upgrade Console","1","3","52","203","7","0","0","0","0","1","2"
"markdown/platform-administration/upgrade-management/um-monitor-instance-upgrade.md","Monitor an upgrade to an instance","1","4","53","320","5","0","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-monitor-progress.md","Upgrade Progress","1","1","50","561","3","2","0","0","1","0","3"
"markdown/platform-administration/upgrade-management/um-monitor-states.md","Upgrade Monitor schedule states","1","4","44","452","1","3","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-now-support.md","Now Support in Upgrade Console","1","1","39","153","9","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-overview.md","Upgrade Console summary","1","7","80","1048","9","2","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-post-upgrade-activities.md","Implement post-upgrade activities on a non-prod instance","1","3","142","1468","4","4","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-post-upgrade-prod.md","Implement post-upgrade activities on a prod instance","1","3","67","541","1","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-pre-upgrade-activities.md","Implement pre-upgrade activities on a non-prod instance","1","3","275","2923","3","12","0","0","0","0","9"
"markdown/platform-administration/upgrade-management/um-pre-upgrade-prod.md","Implement pre-upgrade activities on a prod instance","1","3","171","1943","1","5","0","0","0","0","6"
"markdown/platform-administration/upgrade-management/um-prepare-upgrade-plan.md","Prepare to upgrade with Upgrade Plan","1","3","76","466","7","0","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-preview-upgrade-plan.md","Preview Upgrade Plan","1","3","38","214","1","2","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-previewed-changes.md","Preview predicted changes","1","2","98","504","1","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-previous-resolutions-rl.md","Previous Resolutions related list","1","1","89","260","1","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-process-skipped-records.md","Process the skipped records list","1","4","132","821","9","0","0","0","1","1","3"
"markdown/platform-administration/upgrade-management/um-quick-access1.md","Quick access to plugins and history records","1","3","33","204","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-references.md","Upgrade Console references","1","1","23","75","2","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-refreshing-upgrade-plan.md","Refreshing your Upgrade Plan","1","3","54","229","5","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-resolve-conflict.md","Resolve conflicts for an individual record","1","3","57","367","5","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-resolve-conflicts-form.md","Resolve Conflicts form","1","2","26","159","1","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-resolve-skipped-update.md","Resolve a skipped update and set a resolution status","1","5","136","755","2","0","0","0","1","1","3"
"markdown/platform-administration/upgrade-management/um-revert-customization.md","Revert a customization","1","4","54","363","1","0","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-review-history.md","Reviewing upgrade history","1","1","38","402","10","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-review-skipped-records-upgrade-plan.md","Review skipped records with upgrade plan","1","3","40","242","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-roles.md","Upgrade Console roles","1","2","52","168","3","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-skipped-rules-explore.md","Explore Upgrade Skipped Record Rules Editor in Upgrade Console","1","1","46","334","1","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-skipped-rules-tool.md","Upgrade Skipped Record Rules Editor tool in Upgrade Console","1","1","42","245","10","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-system-upgrades-form.md","System Upgrade form","1","1","95","260","1","1","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-tools.md","Upgrade Console tools","1","1","41","402","9","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-details-form.md","Upgrade details form","1","1","126","421","2","1","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-upgrade-history-explore.md","Explore Upgrade History in Upgrade Console","1","1","97","355","1","0","0","0","1","2","6"
"markdown/platform-administration/upgrade-management/um-upgrade-history-tool.md","Upgrade History tool in Upgrade Console","1","1","42","224","10","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-monitor-explore.md","Explore Upgrade Monitor in Upgrade Console","1","5","67","646","7","0","0","0","1","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-monitor-tool.md","Upgrade Monitor tool in Upgrade Console","1","2","52","369","14","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-plan-explore.md","Explore Upgrade Plan in Upgrade Console","1","5","120","1293","5","4","0","0","1","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-plans-tool.md","Upgrade Plans tool in Upgrade Console","1","1","50","319","13","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-upgrade-preview-explore.md","Explore Upgrade Preview in Upgrade Console","1","1","175","1275","4","5","0","0","0","1","3"
"markdown/platform-administration/upgrade-management/um-upgrade-preview-form1.md","View previewed upgrade","1","3","101","396","2","1","0","0","1","1","3"
"markdown/platform-administration/upgrade-management/um-upgrade-preview-tool.md","Upgrade Preview tool in Upgrade Console","1","1","45","277","12","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-using.md","Using Upgrade Console","1","1","25","112","2","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-view-loaded-files-plugin.md","View loaded files for a plugin","1","3","48","267","1","1","0","0","1","0","2"
"markdown/platform-administration/upgrade-management/um-vtb-history.md","Skipped Records visual task board (VTB)","1","1","56","435","4","1","0","0","2","0","3"
"markdown/platform-administration/upgrade-now-platform.md","Using ServiceNow AI Platform upgrade tools","1","2","37","311","4","0","0","0","0","1","2"
"markdown/platform-administration/upload-app-on-prem-instance.md","Upload an app to an on-premise instance","1","4","40","234","2","0","0","0","0","0","1"
"markdown/platform-administration/upload-ca-certificate.md","Upload a CA certificate","1","4","57","208","5","1","0","0","1","0","1"
"markdown/platform-administration/upload-email-certificate.md","Upload an email certificate","1","4","62","288","5","1","0","0","1","0","1"
